id,meigara,code,uriagetuuki1,uriagetuuki2,riekituuki1,riekituuki2,epstuuki1,epstuuki2,uriageshihanki1,uriageshihanki2,uriageshihanki3,riekishihanki1,riekishihanki2,riekishihanki3,epsshihanki1,epsshihanki2,epsshihanki3
3027,中本パックス,7811,100.47,102.91,93.19,123.59,93.87,117.81,112.17,102.02,97.57,138.9,127.46,83.8,146.6,197.08,71.1
3028,中本パックス,7812,90.49,102.01,72.04,119.38,55.99,117.55,0.0,101.53,92.06,0.0,103.01,73.42,0.0,50.75,51.49
3029,中本パックス,7813,102.66,106.85,236.86,178.79,173.9,121.18,0.0,113.76,105.58,0.0,163.01,200.87,0.0,110.62,-155.8
3031,東京ボード工業,7815,115.45,113.44,121.15,310.03,1726.4,-6.82,84.87,97.81,98.19,81.55,93.8,141.78,-32.34,-5115.11,122.3
3033,パラマウントベッドホールディングス,7817,102.86,103.71,93.63,99.24,105.7,75.25,116.78,96.3,99.43,170.85,101.68,80.53,163.45,73.77,87.45
3036,ニホンフラッシュ,7820,125.54,119.75,133.63,112.33,134.23,52.96,94.95,95.9,78.04,88.98,119.37,39.45,95.58,112.41,68.05
3038,永大産業,7822,98.07,86.96,46.61,-74.05,27.45,-271.62,98.85,92.12,99.74,72.07,193.49,36.27,807.99,-6.34,38.4
3039,アートネイチャー,7823,103.95,101.96,90.46,125.13,82.82,210.64,118.73,81.36,62.97,-283.95,54.25,-540.0,-235.23,58.16,-696.87
3041,アートネイチャー,7826,106.41,101.18,82.45,129.82,108.11,121.7,0.0,124.75,115.51,0.0,104.57,129.31,0.0,86.4,113.61
3043,サマンサタバサジャパンリミテッド,7829,84.88,86.27,-178.31,-40.17,178.23,36.46,128.98,93.53,39.82,222.22,197.12,-702.44,-45.12,1015.7,-1062.66
3045,バンダイナムコホールディングス,7832,98.86,107.97,93.73,112.02,90.98,117.1,112.6,101.06,91.07,111.74,103.6,87.23,103.47,104.87,77.94
3048,アビックス,7836,81.09,112.04,-930.77,68.42,-1909.3,70.49,82.66,121.84,159.86,209.09,35.71,-8.89,194.23,42.98,-12.43
3049,アールシーコア,7837,142.08,91.97,-11.02,-140.18,-4.34,-151.4,96.14,87.46,103.81,73.12,22.22,87.53,-21.5,-4.75,74.39
3050,共立印刷,7838,96.47,95.24,84.93,54.27,67.68,43.43,98.2,78.79,63.15,175.68,83.11,-212.96,190.43,-698.21,-834.58
3052,フランスベッドホールディングス,7840,101.29,98.77,105.46,90.68,59.18,147.1,105.51,95.02,90.02,161.97,126.06,93.55,143.07,138.5,111.38
3054,マーベラスＡＱＬ,7844,94.73,105.88,52.04,91.43,53.63,95.38,102.11,75.2,103.32,193.74,134.39,134.44,174.26,120.03,166.57
3056,グラファイトデザイン,7847,85.73,101.51,17.13,85.99,18.08,96.78,129.73,79.82,53.1,329.55,50.0,-186.05,196.81,-8.21,-217.98
3058,グラファイトデザイン,7850,92.28,101.22,-895.24,12.96,1358.03,-6.39,0.0,100.21,89.08,0.0,147.25,95.83,0.0,178.96,121.06
3059,カワセコンピュータサプライ,7851,98.71,92.99,201.43,583.33,810.06,-1226.24,120.74,86.85,82.3,-12.31,-28.26,83.33,15.81,-23.47,222.69
3060,カーディナル,7855,103.53,99.66,56.52,90.2,42.42,115.39,85.21,59.5,70.1,183.33,-209.52,-625.0,-98.28,-157.95,-2163.89
3062,セキ,7857,102.21,103.47,75.0,63.32,86.36,69.95,96.44,89.76,84.47,75.27,190.91,344.74,128.0,133.06,-595.29
3063,アルメディオ,7859,88.49,87.8,-88.71,103.33,2.19,151.69,100.56,93.58,71.08,103.45,-1000.0,-106.25,-16.56,103.88,239.47
3065,トッパン・フォームズ,7862,99.26,95.15,121.82,94.26,65.4,91.85,98.13,94.41,94.94,124.48,105.48,85.2,216.19,-11.63,89.16
3066,平賀,7863,105.85,104.14,111.16,970.83,104.19,238.57,92.57,85.62,51.65,159.81,47.06,-210.34,186.67,26.47,-288.99
3067,フジシールインターナショナル,7864,99.22,104.82,97.29,112.87,107.41,132.94,103.73,98.52,100.79,126.77,99.09,83.19,188.32,68.63,57.65
3068,フジシールインターナショナル,7865,90.4,97.21,67.67,90.97,77.96,92.9,0.0,118.84,105.71,0.0,270.73,33.33,0.0,309.14,17.85
3069,タカラトミー,7867,93.21,99.71,74.15,109.15,48.34,115.47,96.88,76.04,75.97,94.62,45.95,-105.05,209.22,43.53,-447.48
3070,廣済堂,7868,96.94,99.27,103.47,103.16,824.21,-9.91,99.69,76.75,80.26,91.64,28.49,55.9,-89.92,-3.38,97.4
3072,廣済堂,7870,99.37,108.66,53.33,122.64,52.36,123.8,0.0,106.08,99.41,0.0,100.0,68.42,0.0,106.33,70.9
3073,フクビ化学工業,7871,100.62,102.07,66.14,129.76,70.6,102.37,91.38,80.09,83.38,122.89,33.22,-1.41,118.56,98.45,24.86
3076,レック,7874,114.35,107.52,100.46,102.6,86.39,113.15,103.97,104.91,114.5,122.1,128.56,193.7,209.84,81.36,181.76
3077,竹田印刷,7875,98.61,97.95,85.37,76.66,-101.66,-65.19,93.83,78.32,83.37,500.0,27.1,928.12,-2688.4,-35.4,3914.93
3078,永大化工,7877,100.05,99.9,81.05,113.33,46.58,136.84,111.99,95.89,70.87,840.0,-24.39,14.0,2156.58,-35.18,9.59
3079,永大化工,7878,116.0,109.68,117.05,141.94,102.03,-229.9,0.0,48.14,83.51,0.0,-157.14,8.33,0.0,-134.72,10.69
3081,サンメッセ,7883,105.99,101.17,137.1,317.95,111.19,128.69,95.91,81.98,88.82,-4300.0,-180.0,200.0,-1063.79,-37.9,417.76
3082,タカノ,7885,94.46,109.04,66.37,102.25,61.1,108.27,87.7,93.12,56.58,-487.5,2750.0,-336.63,-621.13,13.6,-446.3
3083,ヤマト・インダストリー,7886,98.85,109.52,-393.1,65.91,-37.92,216.2,85.15,86.29,77.31,-84.25,-218.64,306.12,-92.37,-592.9,307.09
3084,南海プライウッド,7887,102.34,107.29,110.02,137.82,102.6,122.93,101.65,91.53,97.19,87.18,67.56,99.34,93.68,75.82,109.39
3085,南海プライウッド,7888,91.97,94.53,30.8,79.22,-29.09,62.86,0.0,94.26,90.56,0.0,215.0,234.17,0.0,219.21,-212.67
3088,プロネクサス,7893,105.56,103.14,105.43,97.24,103.38,99.95,102.93,107.67,99.51,87.5,72.84,97.45,151.41,-308.46,97.05
3089,丸東産業,7894,100.95,100.86,84.78,103.99,82.19,96.43,94.61,95.76,107.98,136.36,100.92,226.13,104.36,136.26,186.86
3090,中央化学,7895,91.91,90.46,147.21,-43.7,44.17,-20.27,99.26,94.68,98.16,159.64,254.14,141.35,145.9,939.93,220.67
3091,セブン工業,7896,100.06,103.85,105.29,96.43,105.62,70.43,89.0,82.91,91.38,73.75,-25.71,118.18,98.05,-7.85,201.47
3092,ホクシン,7897,92.72,100.99,69.59,51.62,62.82,55.12,88.32,79.91,84.07,88.64,-59.32,-2.63,82.67,20.0,-43.15
3093,ウッドワン,7898,100.88,97.0,412.98,25.64,377.12,105.32,91.56,85.06,86.14,168.52,98.49,129.82,123.52,152.0,24.36
3094,ＭＩＣＳ化学,7899,98.26,100.92,60.0,86.96,17.03,75.32,104.09,88.04,86.15,247.06,56.0,-233.33,290.82,81.57,6633.33
3095,マツモト,7901,99.4,102.83,39.44,45.22,-15.87,33.68,91.18,82.38,76.09,105.62,107.25,185.12,91.72,119.65,179.54
3096,ソノコム,7902,93.84,94.36,79.68,66.58,75.39,60.87,92.71,86.94,92.15,86.67,33.33,66.18,69.6,16.65,61.6
3097,名古屋木材,7903,96.83,94.6,-107.2,-208.33,-83.54,-193.99,96.09,86.23,89.41,130.3,103.23,82.22,123.85,112.18,88.48
3098,大建工業,7905,110.67,107.26,146.24,76.25,119.92,71.36,102.9,92.03,98.64,123.72,87.93,49.8,96.54,150.75,36.06
3099,ヨネックス,7906,101.42,98.25,97.54,84.85,95.84,92.41,92.23,81.11,55.81,-303.57,76.14,-922.37,-334.68,107.41,-2656.36
3100,ＫＩＭＯＴＯ,7908,88.58,91.2,-226.47,4.81,-284.77,52.86,110.39,85.38,80.95,-415.93,103.91,395.31,-611.64,14.97,267.79
3101,凸版印刷,7911,101.45,100.83,145.24,87.45,204.67,97.13,101.86,97.14,95.33,128.69,96.36,82.76,665.92,7.13,20.78
3102,大日本印刷,7912,100.03,99.24,112.78,107.6,-198.93,-130.24,97.18,91.85,93.9,91.95,66.7,69.8,110.48,7.53,44.14
3104,共同印刷,7914,103.15,102.85,152.78,59.5,139.05,54.29,90.87,86.67,94.07,57.08,-15.67,-715.79,65.13,135.13,-21.75
3106,光村印刷,7916,102.07,107.81,-208.22,27.65,-318.77,50.76,92.22,83.33,88.14,50.75,880.65,122.95,-478.39,3349.72,92.23
3107,藤森工業,7917,101.86,103.71,108.98,94.74,96.32,103.35,98.89,99.02,102.61,109.83,103.29,120.83,105.36,110.84,127.9
3108,ヴィア・ホールディングス,7918,91.13,94.49,69.93,-728.72,62.97,118.18,62.41,60.02,30.63,-1571.43,611.43,-1819.51,1897.87,917.32,-12033.33
3109,野崎印刷紙業,7919,97.53,99.31,26.09,90.79,1255.59,-81.48,89.92,82.03,83.55,113.39,-245.45,186.67,190.44,78.32,148.51
3110,野崎印刷紙業,7921,104.71,115.61,126.24,116.04,125.65,111.31,0.0,121.14,121.39,0.0,-74.16,123.08,0.0,-958.65,102.55
3111,三光産業,7922,94.89,88.44,13.19,-97.33,165.24,-94.24,102.08,102.06,100.0,51.19,-13.64,68.69,32.37,75.31,63.77
3112,トーイン,7923,95.48,101.79,6.93,81.77,28.91,129.74,92.22,95.17,97.68,785.71,167.86,-533.33,-321.39,127.9,-59.61
3113,前澤化成工業,7925,100.24,101.73,126.57,147.39,103.21,496.08,99.41,87.45,90.55,65.69,63.26,151.58,68.31,65.86,140.79
3114,ムトー精工,7927,89.05,90.62,112.25,69.63,1967.49,3.44,107.48,92.6,63.81,295.68,99.12,-36.36,-102.5,162.81,-92.41
3116,未来工業,7931,104.27,102.44,107.86,93.0,88.75,140.43,98.14,91.69,94.37,106.37,79.16,90.07,107.22,80.41,84.06
3117,ニッピ,7932,97.16,103.59,223.35,41.43,738.47,18.13,87.29,78.26,77.35,80.81,29.42,83.3,68.2,64.08,1028.36
3119,ツツミ,7937,106.78,99.71,84.88,94.32,176.81,67.31,120.71,107.13,62.24,204.08,94.57,-938.33,199.59,60.5,-978.49
3120,リーガルコーポレーション,7938,88.52,96.28,-82.8,66.21,-253.78,66.36,79.45,70.21,40.94,495.83,433.55,5294.44,210.39,348.72,-4996.16
3121,研創,7939,101.97,102.61,80.0,82.23,82.43,81.09,86.56,77.41,86.66,153.33,-366.67,100.0,657.8,461.88,110.06
3122,ウェーブロックホールディングス,7940,103.62,101.9,106.64,82.93,79.46,90.61,103.23,102.89,98.41,131.31,104.59,92.09,94.81,76.94,92.84
3123,ＪＳＰ,7942,97.63,101.62,92.77,60.18,84.44,62.88,95.94,81.41,89.48,150.16,24.71,92.99,154.73,33.14,66.63
3124,ニチハ,7943,103.83,102.6,102.97,96.13,108.98,88.9,98.49,92.34,97.23,103.98,76.33,74.31,94.44,60.71,81.42
3126,コマニー,7945,94.73,105.88,120.77,83.53,212.18,36.05,94.6,81.6,76.0,-3.72,-1.8,134.76,-2.38,58.17,147.75
3128,エフピコ,7947,102.86,104.37,111.17,108.27,108.85,107.88,107.35,103.05,104.51,125.19,111.99,124.52,125.62,74.22,127.45
3129,小松ウオール工業,7949,108.23,109.21,122.91,132.36,125.85,126.58,89.4,84.1,87.17,73.26,38.16,14.32,70.42,37.0,21.62
3130,日本デコラックス,7950,92.35,97.56,84.07,84.58,92.44,71.49,89.29,81.21,82.3,123.48,92.11,16.87,279.52,94.27,16.62
3131,ヤマハ,7951,95.36,100.32,82.05,108.15,87.66,76.12,94.22,85.33,72.13,96.99,74.54,-13.58,91.93,65.29,-25.22
3132,河合楽器製作所,7952,98.52,102.23,80.68,133.47,76.59,104.93,110.58,87.31,66.38,216.34,54.68,-89.85,273.27,55.74,-423.11
3133,菊水化学工業,7953,100.76,103.58,118.84,222.58,108.12,447.66,112.93,86.18,74.07,314.58,141.36,-157.84,623.53,259.03,-195.97
3134,クリナップ,7955,102.91,97.3,-537.42,-116.83,-207.22,-1437.31,105.21,87.62,86.34,243.33,29.76,-215.74,317.59,23.25,-317.2
3137,天馬,7958,101.18,109.4,130.48,115.54,111.24,118.55,88.27,78.65,84.4,124.6,31.57,60.12,71.69,-39.86,49.16
3139,兼松日産農林,7961,100.2,98.56,108.52,85.44,111.95,81.27,94.97,83.63,86.97,100.48,72.58,63.93,95.29,66.26,61.32
3140,兼松日産農林,7962,97.45,98.68,88.32,72.96,112.34,68.64,0.0,105.75,111.43,0.0,682.35,1000.0,0.0,295.27,1067.68
3143,リンテック,7966,95.93,100.77,85.89,89.46,74.31,114.88,99.57,92.13,95.66,110.82,70.98,116.88,109.61,65.09,129.07
3144,信越ポリマー,7970,93.91,107.71,95.13,113.14,104.42,111.72,97.81,83.74,94.31,102.09,63.94,74.67,79.57,50.78,97.54
3145,東リ,7971,104.81,98.97,119.64,56.53,153.55,54.25,95.31,85.64,89.17,117.48,2.47,4025.0,115.38,65.38,-71.1
3147,任天堂,7974,108.99,113.72,141.12,140.63,134.4,138.99,109.72,151.34,208.07,136.14,219.61,527.7,121.71,234.82,641.33
3148,リヒトラブ,7975,97.38,100.46,70.13,104.46,72.02,149.95,86.06,91.08,82.59,130.3,783.33,81.08,121.63,-98.75,80.92
3150,松風,7979,104.79,103.68,121.83,121.18,58.56,136.85,105.66,91.09,75.48,156.52,89.0,23.62,131.21,109.07,-23.23
3151,重松製作所,7980,107.91,99.56,333.7,101.1,568.24,45.25,120.0,100.22,133.74,-290.77,206.25,-362.07,-300.97,302.33,-389.17
3152,タカラスタンダード,7981,104.26,102.59,107.03,95.62,103.9,98.44,101.01,87.89,91.02,133.22,45.29,40.53,133.78,43.02,42.57
3155,ネポン,7985,101.43,100.43,186.03,59.39,360.41,35.0,97.36,80.07,76.56,128.18,71.63,116.39,129.73,69.14,105.82
3157,ナカバヤシ,7987,101.96,107.47,112.3,80.5,100.75,93.99,99.62,89.0,97.24,119.43,67.36,237.04,96.06,68.57,208.43
3158,ニフコ,7988,99.69,106.49,103.13,93.31,88.98,96.02,103.38,68.46,79.53,132.36,31.63,55.67,128.47,24.51,43.34
3160,グローブライド,7990,100.51,102.36,94.63,101.33,37.96,118.53,136.62,115.34,91.61,2189.21,177.56,73.25,-35735.85,165.38,61.95
3161,マミヤ・オーピー,7991,102.9,110.37,57.09,413.44,166.12,122.08,70.97,55.6,69.05,-1587.18,-67.2,-90.42,-310.33,-44.19,-97.63
3163,岡村製作所,7994,102.12,102.55,107.84,94.49,96.25,94.59,104.7,96.0,81.97,247.94,126.94,12.73,220.21,168.77,0.05
3164,日本バルカー工業,7995,94.09,107.67,75.13,104.37,71.35,107.11,95.47,86.78,86.85,69.39,80.54,56.9,66.89,151.91,64.08
3166,ＭＵＴＯＨホールディングス,7999,83.97,95.78,-373.12,100.0,-1571.08,-19.32,98.44,87.75,63.64,5.26,-5900.0,683.58,242.79,466.6,547.8
3167,伊藤忠商事,8001,94.68,210.53,110.5,114.06,103.55,125.64,96.48,91.55,87.59,116.0,98.84,70.4,81.46,104.31,71.81
3168,丸紅,8002,92.25,98.16,77.38,146.55,-88.75,109.47,98.09,83.66,83.22,115.37,94.36,93.8,185.55,93.23,89.02
3169,スクロール,8005,102.08,114.38,126.4,130.24,110.77,-60.74,119.9,114.87,113.77,252.64,297.99,228.57,259.79,-326.71,229.94
3170,ユアサ・フナショク,8006,101.18,100.65,52.77,91.0,57.92,103.35,99.81,98.84,97.22,-16.52,-58.2,10.03,-7.4,-35.14,-47.71
3171,高島,8007,99.15,104.98,101.84,102.69,110.27,84.69,90.91,90.09,89.46,121.25,66.58,80.9,71.73,634.83,118.85
3172,ヨンドシーホールディングス,8008,95.44,98.04,79.76,81.68,116.82,46.37,95.32,93.95,70.45,100.12,85.92,18.1,110.74,70.5,17.28
3174,長瀬産業,8012,98.99,103.04,75.98,104.59,75.71,118.31,106.47,100.84,93.57,161.15,97.95,69.87,137.69,103.42,163.83
3175,長瀬産業,8013,96.33,101.98,-76.88,81.02,-120.3,65.38,0.0,73.6,55.83,0.0,583.61,-855.07,0.0,-1109.59,-1369.22
3176,蝶理,8014,92.38,114.38,102.14,111.36,108.37,118.96,64.84,65.47,58.91,113.26,107.52,-38.61,106.56,90.09,-72.78
3178,オンワードホールディングス,8016,103.15,99.0,-68.62,86.34,-1089.59,95.32,78.36,71.51,65.15,12.87,246.65,-71.84,36.19,49.47,-151.69
3179,三共生興,8018,85.39,96.13,5.07,87.28,181.41,93.49,69.37,71.16,68.21,129.38,111.09,88.97,32.92,-116.13,245.44
3180,兼松,8020,99.72,101.27,93.42,116.01,86.99,102.29,93.52,86.19,84.54,113.51,74.33,57.98,166.44,81.98,66.96
3181,ミズノ,8022,95.3,96.07,82.16,94.78,76.76,122.81,108.73,86.8,67.98,1230.89,41.9,-93.84,589.54,76.56,-83.53
3182,大興電子通信,8023,116.19,106.57,207.49,177.35,74.36,566.54,87.44,78.22,87.22,12.18,20.73,-24.05,-2.08,39.82,-100.11
3183,ツカモトコーポレーション,8025,92.09,96.09,64.72,104.75,238.02,22.68,98.6,89.5,106.49,2.37,39.38,70.44,19.13,59.14,106.73
3186,中央魚類,8030,99.08,97.91,254.06,49.48,155.85,134.03,100.81,100.22,85.4,162.31,165.71,71.38,178.14,446.02,131.62
3188,日本紙パルプ商事,8032,99.87,102.68,101.1,106.72,132.88,64.0,88.05,81.82,88.14,93.18,61.05,70.58,57.61,45.87,52.57
3189,東京エレクトロン,8035,88.19,113.05,76.41,110.46,77.34,121.53,98.74,121.0,145.47,97.15,122.83,173.55,94.39,121.33,185.5
3191,カメイ,8037,95.95,105.63,104.57,101.46,102.38,100.31,91.07,84.38,78.85,133.74,100.0,80.47,118.25,112.91,105.65
3192,東都水産,8038,101.27,99.31,98.68,96.8,98.72,144.04,91.93,94.17,78.05,104.33,425.96,57.14,106.05,626.49,105.84
3193,築地魚市場,8039,93.29,97.47,575.0,51.06,1076.64,-16.63,97.73,94.8,83.49,-98.8,78.38,52.45,-226.91,34.74,38.69
3195,ＯＵＧホールディングス,8041,98.32,100.42,60.92,117.69,73.73,-1665.31,97.77,93.06,82.99,114.37,147.37,-248.62,98.13,183.0,-160.0
3196,スターゼン,8043,100.04,103.26,88.32,81.93,37.91,87.02,103.47,102.07,96.29,144.25,422.97,106.3,212.72,487.58,128.51
3198,横浜丸魚,8045,94.31,97.68,-25.41,92.5,20.31,116.62,98.38,89.47,73.05,47.06,152.94,1280.0,202.9,75.04,-9.11
3199,丸藤シートパイル,8046,97.39,107.17,110.4,110.56,111.3,112.32,90.45,94.65,95.1,40.77,57.35,28.48,46.68,22.49,41.68
3200,セイコーホールディングス,8050,96.71,92.09,65.3,86.69,36.7,80.15,93.5,81.55,60.83,200.45,15.94,-76.93,19.64,35.77,43.76
3201,山善,8051,89.71,105.7,67.18,116.99,66.46,119.49,94.56,82.99,85.42,118.04,63.69,80.86,125.88,65.2,82.95
3202,椿本興業,8052,97.66,108.93,93.15,166.43,91.11,171.37,94.94,79.21,73.16,58.61,55.89,42.86,65.09,61.93,51.72
3204,日本ユニシス,8056,104.19,104.2,126.75,126.27,127.69,119.12,99.37,95.1,98.44,85.36,104.29,106.7,84.06,103.63,78.96
3205,日本ユニシス,8057,121.85,108.55,189.93,129.69,144.42,132.7,0.0,142.22,82.59,0.0,-1185.03,4.95,0.0,-212.68,3.49
3207,第一実業,8059,99.74,87.19,92.41,118.44,109.1,94.22,80.41,80.23,94.42,101.16,73.52,81.16,133.65,70.03,95.92
3209,西華産業,8061,89.52,94.9,132.63,81.52,-80.26,97.76,87.33,75.13,163.86,104.49,44.5,237.16,369.99,19.96,403.53
3210,佐藤商事,8065,95.07,104.08,86.21,91.61,88.27,103.4,98.51,77.78,69.59,129.77,55.31,21.18,139.63,84.97,60.67
3211,三谷商事,8066,98.75,109.94,99.98,113.98,84.64,126.74,98.19,93.29,88.06,98.6,94.6,115.07,92.54,109.97,124.46
3212,三谷商事,8068,115.71,101.7,171.36,500.8,127.49,479.49,0.0,77.4,90.66,0.0,51.58,82.82,0.0,57.06,85.82
3213,東京産業,8070,78.72,119.77,118.25,103.78,125.21,106.72,158.29,107.46,79.97,113.44,84.19,54.81,304.29,82.82,53.89
3214,東海エレクトロニクス,8071,91.11,99.37,49.94,66.7,39.85,65.14,139.1,114.19,90.73,524.64,125.28,-80.0,604.5,130.08,-109.56
3215,日本出版貿易,8072,100.98,102.62,150.5,117.44,161.67,131.6,134.41,89.92,90.08,2550.0,-45.45,133.33,658.17,-97.4,333.71
3216,ユアサ商事,8074,99.54,106.9,94.84,109.78,98.84,109.39,92.72,80.2,87.2,57.44,67.45,81.36,59.1,65.37,82.28
3217,神鋼商事,8075,98.27,102.48,60.96,97.57,32.47,92.09,89.0,69.33,73.83,61.95,65.54,24.17,70.67,72.55,5.55
3218,カノークス,8076,100.0,103.91,84.63,100.84,80.82,108.54,94.98,82.47,68.15,90.03,37.26,-17.86,92.25,48.87,-18.53
3220,阪和興業,8078,91.95,115.83,94.55,110.25,-98.28,80.18,93.01,89.82,79.51,112.84,99.76,63.59,113.36,457.17,53.41
3222,カナデン,8081,102.58,101.05,82.6,93.9,108.93,103.74,89.26,81.3,85.24,48.21,61.23,32.81,32.99,57.74,36.82
3223,菱電商事,8084,95.75,101.61,98.84,110.75,103.37,103.95,88.33,78.97,82.0,71.25,36.43,58.17,69.0,52.22,60.52
3224,ナラサキ産業,8085,95.69,101.52,93.95,100.56,88.61,106.04,94.3,84.27,84.39,96.51,43.97,88.5,90.52,49.16,188.21
3225,ニプロ,8086,103.78,107.84,110.88,87.96,-102.2,103.56,104.19,100.37,99.24,118.81,132.49,98.4,98.62,78.97,108.53
3226,フルサト工業,8087,96.98,109.09,98.34,129.28,97.06,125.17,88.83,78.58,84.59,90.93,56.47,75.0,87.31,54.57,69.42
3227,岩谷産業,8088,96.04,106.6,108.59,97.29,109.22,109.36,90.99,91.99,84.34,108.18,159.86,53.97,104.99,143.9,73.3
3228,すてきナイスグループ,8089,102.99,101.03,82.62,1427.45,-1026.56,-242.39,82.71,74.63,95.33,-92.47,72.68,-48.34,-18.48,-894.22,-131.81
3230,ニチモウ,8091,91.55,108.61,78.8,176.42,-87.45,-446.48,103.95,92.39,89.85,162.05,88.81,87.76,96.85,64.06,95.98
3231,極東貿易,8093,88.84,109.49,81.2,133.0,17.63,88.01,108.65,63.04,93.01,100.71,-48.32,8600.0,-134.29,-89.8,3.96
3233,兼松エレクトロニクス,8096,106.77,108.26,108.53,105.64,109.62,103.81,89.85,84.41,101.73,74.37,95.9,109.47,74.28,96.07,127.88
3234,三愛石油,8097,91.89,105.02,100.1,92.07,112.94,90.46,72.83,66.48,51.99,72.9,83.22,88.99,92.43,101.44,64.57
3235,稲畑産業,8098,94.58,102.19,94.28,235.34,89.34,192.29,101.47,89.84,83.87,132.91,110.11,63.5,153.89,104.48,66.48
3236,ＧＳＩクレオス,8101,83.44,103.56,70.77,106.99,89.34,126.34,103.22,94.56,104.08,275.0,303.4,607.64,248.72,192.61,220.66
3237,明和産業,8103,88.64,109.04,56.26,131.6,92.26,109.63,90.04,89.72,86.86,113.09,421.82,108.42,54.13,119.77,33.09
3238,クワザワ,8104,99.52,102.72,127.81,102.1,110.22,130.83,112.37,96.38,102.57,148.84,53.22,85.83,126.57,50.47,58.2
3239,堀田丸正,8105,83.23,86.52,47.37,-642.65,31.16,-394.29,76.71,65.59,55.25,-376.92,460.71,-900.0,-480.95,613.16,-211.9
3240,キムラタン,8107,121.62,93.46,73.47,160.72,81.95,120.35,94.65,97.1,98.13,32.35,105.41,93.01,-15.6,94.2,69.47
3241,ヤマエ久野,8108,106.83,114.09,127.02,112.46,66.43,103.27,96.53,92.19,88.08,77.52,21.46,-175.33,56.31,105.55,-442.53
3242,ゴールドウイン,8111,115.26,120.61,147.37,167.01,117.12,89.05,108.63,83.82,67.5,115.77,47.18,-25.18,109.36,41.24,-21.24
3244,デサント,8114,87.45,100.93,4.78,82.69,-62.89,68.3,88.12,75.02,52.76,0.52,32.46,-700.44,-1383.22,40.57,-568.15
3245,ムーンバット,8115,81.75,94.1,-766.84,31.3,-1087.94,32.0,75.7,75.83,48.52,33.49,126.74,-104.03,147.72,258.0,-156.21
3246,中央自動車工業,8117,119.17,108.02,115.74,126.76,113.67,124.22,132.83,104.17,94.51,167.6,82.62,56.9,196.25,42.59,65.47
3247,キング,8118,94.5,95.88,72.68,98.6,71.85,101.47,79.9,77.56,66.04,14.01,-44.85,-10.53,-50.18,-54.48,-20.51
3248,三栄コーポレーション,8119,96.95,95.12,174.87,44.68,98.17,23.82,87.0,69.3,66.91,31.55,-60.85,-577.11,27.07,-207.29,-723.91
3249,川辺,8123,91.54,99.71,-46.43,58.95,-5.13,81.82,79.17,75.29,61.83,51.16,-90.48,196.5,-60.7,-96.73,180.57
3250,ワキタ,8125,116.74,110.57,92.29,109.77,86.24,106.99,82.73,94.29,100.17,85.17,100.09,97.28,87.18,97.47,96.1
3252,東邦ホールディングス,8129,103.4,100.73,111.45,83.0,112.34,98.98,96.12,92.47,95.57,38.05,-10.96,51.81,45.1,-11.77,64.32
3253,サンゲツ,8130,100.53,102.58,157.22,117.13,41.13,83.05,94.57,83.25,90.67,94.68,44.95,71.65,106.63,50.18,59.31
3254,ミツウロコグループＨＤ,8131,104.68,108.54,198.79,91.8,109.7,111.28,92.42,85.66,79.17,76.48,156.77,136.4,74.8,170.14,154.2
3255,シナネン,8132,96.92,100.08,138.57,52.9,188.25,63.17,91.13,90.6,82.12,351.63,-45.3,159.57,1571.9,-37.56,23.55
3256,伊藤忠エネクス,8133,89.11,87.09,107.88,104.07,104.31,104.89,84.54,78.29,67.29,101.56,109.61,103.13,80.33,106.91,132.47
3257,ゼット,8135,98.8,109.09,59.54,110.65,29.44,134.45,107.4,97.06,58.41,-174.73,128.99,-108.7,-176.3,230.58,-119.36
3258,サンリオ,8136,93.47,98.17,44.0,83.47,4.94,78.72,85.43,68.49,54.48,12.18,-215.88,-169.6,39.13,-324.97,297.38
3259,サンワテクノス,8137,94.86,99.08,54.13,82.47,51.26,73.69,100.35,93.33,89.22,211.71,97.41,121.31,120.97,108.61,83.2
3260,三京化成,8138,102.22,105.16,23.69,108.26,2.07,123.36,91.53,83.24,88.98,100.0,-5.88,50.0,89.05,41.62,-53.66
3261,ナガホリ,8139,103.12,94.65,137.18,106.85,78.3,-234.14,100.43,71.5,50.67,-561.9,9.72,1281.48,-242.53,-21.32,731.85
3262,リョーサン,8140,91.03,98.27,59.36,92.43,82.1,35.68,105.66,91.76,75.09,153.7,91.19,33.98,287.67,240.73,72.75
3263,新光商事,8141,87.3,90.99,65.97,71.09,91.12,34.5,108.02,93.01,79.41,98.96,65.3,18.59,209.56,95.56,9.21
3264,新光商事,8142,106.25,104.83,87.54,89.06,55.88,186.08,0.0,74.69,82.28,0.0,-1583.65,-344.32,0.0,1976.71,-369.91
3265,ラピーヌ,8143,92.3,94.76,355.44,-344.64,158.74,-709.27,66.86,72.1,38.02,-474.1,230.81,-524.14,-7058.45,210.65,-565.29
3266,電響社,8144,109.14,105.69,80.0,-174.7,81.64,80.86,112.47,112.45,112.21,176.56,-4271.43,-246.25,152.88,426.49,1209.39
3267,中部水産,8145,98.21,98.96,120.27,121.31,825.12,17.35,105.69,105.18,92.23,186.21,259.46,96.49,140.31,274.11,87.28
3268,トミタ,8147,93.89,108.48,87.2,119.85,91.65,110.38,61.62,74.86,65.28,12.59,8.06,28.53,36.37,24.19,38.58
